LAT,LNG,CLS
44.77463,20.53584,1
44.81756,20.45995,1
44.84657,20.41162,11
44.79458,20.4941,1
44.80531,20.42307,11
44.843541,20.416656,11
44.78598,20.52843,1
44.80528,20.47923,1
44.80928,20.45853,1
44.81225,20.45314,1
44.7818,20.51229,1
44.815745,20.504621,1
44.810742,20.484867,1
44.785804,20.514531,1
44.801115,20.466281,1
44.74592,20.4597,7
44.808882,20.459411,1
44.80194,20.48621,1
44.82532,20.48264,1
44.77668,20.45822,1
44.79497,20.33408,11
44.80814,20.46475,1
44.74906,20.43111,7
44.84814,20.37926,11
44.90482,20.29078,0
44.80771,20.45736,1
44.81099,20.46245,1
44.80739,20.38667,11
44.75051,20.40485,7
44.791518,20.521437,1
44.78831,20.47616,1
44.75199,20.45252,7
44.74633,20.45504,7
44.74738,20.42212,7
44.73522,20.42702,7
44.805363,20.465723,1
44.84165,20.21581,8
44.790626,20.538442,1
44.758698,20.478553,1
44.80182,20.37011,11
44.76251,20.49657,1
44.7886,20.43791,7
44.88365,20.19736,0
44.758073,20.422353,7
44.77057,20.42575,7
44.75737,20.45369,7
44.83343,20.40164,11
44.37984,20.265118,5
44.79367,20.437302,7
44.744215,20.500989,1
44.84283,20.37873,11
44.795691,20.506579,1
44.81025,20.45753,1
44.81738,20.41962,11
44.79675,20.46913,1
44.794892,20.49689,1
44.837302,20.384124,11
44.799888,20.466529,1
44.81279,20.42217,11
44.843851,20.407589,11
44.817971,20.384261,11
44.88137,20.32102,0
44.7628,20.4965,1
44.8759,20.4485,9
44.798346,20.488499,1
44.7858,20.46783,1
44.80084,20.47949,1
44.80512,20.49535,1
44.76433064,20.49386757,1
44.87924,20.45948,9
44.75198,20.45728,7
44.87624,20.45788,9
44.74255,20.41431,7
44.798934,20.372846,11
44.81105,20.51684,1
44.8217,20.40375,11
44.81609,20.43595,11
44.80011,20.45744,1
44.8397,20.4156,11
44.79296,20.50305,1
44.7599,20.41566,7
44.846015,20.408466,11
44.77931,20.48965,1
44.805055,20.408087,11
44.7809,20.51954,1
44.754843,20.420981,7
44.806328,20.424918,11
44.767199,20.479173,1
44.78821,20.50784,1
44.88005,20.4578,9
44.81338,20.41589,11
44.83187,20.3687,11
44.85823,20.60699,1
44.77394,20.48128,1
44.82349,20.51338,1
44.8161,20.43605,11
44.75785,20.41496,7
44.82619,20.4163,11
44.79733,20.38261,11
44.825071,20.461347,1
44.79783,20.47365,1
44.77996,20.53029,1
44.79861,20.32113,8
44.80635,20.47094,1
44.77632,20.50183,1
44.80289,20.52861,1
44.80223,20.48505,1
44.818192,20.46648,1
44.641387,20.761775,6
44.81803,20.49187,1
44.77032,20.51165,1
44.813271,20.416058,11
44.758072,20.45893,7
44.75764,20.4846,1
44.8802,20.45219,9
44.72169,20.41905,7
44.80019,20.483,1
44.80949,20.47959,1
44.81462,20.37071,11
44.84546,20.38444,11
44.815945,20.468063,1
44.80113846,20.45883184,1
44.4405,20.69567,3
44.85717,20.3655,11
44.80058,20.47516,1
44.819418,20.48381,1
44.775828,20.412592,7
44.77818,20.481,1
44.77404,20.50482,1
44.8037,20.46158,1
44.793581,20.470438,1
44.43881,20.6934,3
44.38337,20.27027,5
44.73767,20.42145,7
44.65285,20.20062,4
44.80225,20.46885,1
44.81179,20.38682,11
44.74073,20.41967,7
44.696274,20.379873,12
44.83805,20.40273,11
44.75527,20.42895,7
44.78233,20.390979,7
44.78931,20.50851,1
44.786238,20.435494,7
44.79451,20.51042,1
44.809015,20.443063,1
44.818251,20.479052,1
44.77357,20.410517,7
44.754981,20.405577,7
44.76042,20.47802,1
44.80136,20.3865,11
44.78736,20.45976,1
44.81228,20.47244,1
44.85035,20.38104,11
44.8119,20.46362,1
44.87168,20.31979,0
44.81671,20.45383,1
44.77839,20.48547,1
44.821894,20.462421,1
44.806237,20.474174,1
44.85794,20.475902,9
44.792342,20.487324,1
44.80807,20.49454,1
44.75747,20.45404,7
44.81797,20.45623,1
44.80085,20.47011,1
44.80197,20.47553,1
44.806321,20.516313,1
44.747211,20.450599,7
44.752879,20.455133,7
44.776947,20.494098,1
44.78587,20.47071,1
44.79853,20.47841,1
44.789047,20.541351,1
44.65302,20.20373,4
44.84271,20.39238,11
44.81118,20.48291,1
44.8068,20.43442,11
44.805822,20.52003,1
44.78332,20.40791,7
44.77908,20.48026,1
44.77961,20.407,7
44.78506,20.4229,7
44.75269,20.45509,7
44.8484,20.48682,9
44.72901,20.3643,12
44.77786,20.48107,1
44.79818,20.50741,1
44.79689,20.47495,1
44.79324,20.44571,1
44.78385,20.48767,1
44.79496,20.46931,1
44.76085,20.40822,7
44.81819,20.47825,1
44.8167,20.41905,11
44.794603,20.471337,1
44.823372,20.418492,11
44.65996,20.39993,12
44.80468,20.406509,11
44.7858,20.41526,7
44.76296,20.41441,7
44.43981,20.69739,3
44.81857,20.39055,11
44.77189,20.45719,1
44.65102,20.18985,4
44.80542,20.47569,1
44.819,20.47988,1
44.79943,20.40074,11
44.77915,20.49333,1
44.82407,20.41491,11
44.78791,20.54638,1
44.81619,20.53259,1
44.80505,20.40716,11
44.80479,20.48369,1
44.78384,20.49402,1
44.85474936,20.38180889,11
44.77878,20.41551,7
44.81837,20.384539,11
44.819493,20.452692,1
44.75874,20.41475,7
44.79788,20.45576,1
44.76723,20.47876,1
44.81281,20.4351,11
44.82341,20.41851,11
44.621757,20.499441,10
44.773073,20.507967,1
44.80383,20.46322,1
44.81144,20.47768,1
44.89315,20.26746,0
44.84336,20.37875,11
44.83311,20.40941,11
44.76945,20.489,1
44.67978,20.30532,12
44.79409,20.440509,7
44.80978,20.41276,11
44.81139,20.3684,11
44.76938,20.41559,7
44.8167,20.49331,1
44.812958,20.513128,1
44.78293,20.50039,1
44.82127,20.42043,11
44.79464,20.49418,1
44.81022621,20.45743755,1
44.37217,20.30092,5
44.745855,20.448661,7
44.72707,20.37817,12
44.43784,20.69967,3
44.75416,20.41527,7
44.74606,20.45642,7
44.803131,20.479771,1
44.800525,20.388079,11
44.834263,20.401077,11
44.82190861,20.40319526,11
44.79481,20.47611,1
44.805602,20.481523,1
44.84626,20.38236,11
44.826,20.38348,11
44.43905,20.69224,3
44.74511,20.44008,7
44.78886,20.27092,8
44.81056,20.40691,11
44.796591,20.49404,1
44.67713,20.39033,12
44.78108,20.41374,7
44.44202,20.69532,3
44.816214,20.455113,1
44.75988,20.41244,7
44.79902,20.48197,1
44.79925,20.46268,1
44.76453,20.48154,1
44.78229,20.47508,1
44.82029,20.46001,1
44.7439,20.50177,1
44.80199,20.34141,11
44.81318,20.39005,11
44.81203,20.47665,1
44.78844,20.44061,7
44.47751,20.29005,5
44.758844,20.478525,1
44.80096,20.5197,1
44.757889,20.422511,7
44.82765,20.41691,11
44.792666,20.258782,8
44.79733,20.45681,1
44.777526,20.416288,7
44.777205,20.427275,7
44.815524,20.437553,11
44.86121,20.47783,9
44.75774,20.42737,7
44.77114,20.476084,1
44.79528,20.46746,1
44.80815,20.483232,1
44.80553,20.38051,11
44.79159,20.50997,1
44.802901,20.500719,1
44.87267,20.45815,9
44.79274,20.48791,1
44.830029,20.412504,11
44.79066,20.496948,1
44.81816,20.41878,11
44.7934,20.46015,1
44.81764,20.54308,1
44.81773,20.28931,8
44.72868,20.37692,12
44.84103,20.41632,11
44.79151,20.5153,1
44.806383,20.433746,11
44.809481,20.514072,1
44.809688,20.51397,1
44.857501,20.533475,9
44.81597,20.43617,11
44.76608,20.42947,7
44.78953,20.43054,7
44.79292,20.48698,1
44.78395879,20.47000168,1
44.813788,20.54124,1
44.807016,20.381665,11
44.81369,20.50215,1
44.73524,20.43463,7
44.744439,20.446969,7
44.79459,20.505,1
44.80786,20.38754,11
44.78266,20.41577,7
44.73974,20.42259,7
44.766005,20.421305,7
44.83947,20.40339,11
44.75523,20.47711,1
44.738502,20.450919,7
44.81875,20.40517,11
44.38173,20.27343,5
44.84721,20.41269,11
44.75698,20.40962,7
44.817459,20.419026,11
44.77443186,20.50682825,1
44.76313,20.41353,7
44.80104,20.45266,1
44.76423,20.55428,10
44.77347,20.50149,1
44.80847,20.47323,1
44.81522,20.46793,1
44.81151,20.41393,11
44.805333,20.422827,11
44.514533,20.296315,5
44.75332,20.41874,7
44.78254,20.48749,1
44.865747,20.348083,11
44.794806,20.485664,1
44.446436,20.68731,3
44.82797,20.46132,1
44.804062,20.455485,1
44.829888,20.455538,1
44.737824,20.418731,7
44.819888,20.383614,11
44.80018,20.49462,1
44.84246,20.40503,11
44.81881,20.41084,11
44.79761,20.47419,1
44.78774,20.44022,7
44.81445,20.47393,1
44.812238,20.378837,11
44.802916,20.470093,1
44.750341,20.416059,7
44.84209,20.39807,11
44.78218,20.50812,1
44.75735,20.47447,1
44.84346,20.41402,11
44.85041,20.53071,1
44.79165,20.46985,1
44.795592,20.487759,1
44.80725,20.462815,1
44.81439,20.45187,1
44.820561,20.414025,11
44.75338,20.45116,7
44.8769,20.45383,9
44.88799,20.45744,9
44.806001,20.484939,1
44.81942,20.45256,1
44.75841,20.566166,10
44.81205524,20.46929913,1
44.74907,20.43368,7
44.62624,20.36883,2
44.81505,20.506337,1
44.89515,20.29535,0
44.795673,20.502567,1
44.80637,20.40294,11
44.791697,20.52686,1
44.81979,20.48568,1
44.79395,20.45762,1
44.78896,20.49954,1
44.76433,20.47367,1
44.80383,20.38641,11
44.78246,20.39254,7
44.380484,20.27764,5
44.74845,20.42946,7
44.777905,20.475786,1
44.829771,20.400152,11
44.75928,20.47415,1
44.753008,20.454579,7
44.819759,20.469723,1
44.825013,20.408296,11
44.87314,20.45876,9
44.87575,20.45737,9
44.744913,20.45325,7
44.830089,20.409346,11
44.75069,20.45856,7
44.79942,20.46845,1
44.77096,20.52125,1
44.760597,20.490868,1
44.78073,20.477056,1
44.79776,20.46044,1
44.73024,20.42782,7
44.77505,20.41583,7
44.82025,20.39119,11
44.80333,20.52818,1
44.81721,20.41793,11
44.80407,20.48524,1
44.775157,20.502367,1
44.79266,20.47658,1
44.57207,20.4287,2
44.74925,20.41296,7
44.89788,20.22793,0
44.75948,20.41164,7
44.78467,20.4465,7
44.797336,20.470318,1
44.81104,20.39321,11
44.78406,20.41135,7
44.807131,20.360287,11
44.7976,20.4563,1
44.765191,20.482455,1
44.76598,20.42941,7
44.75956,20.41874,7
44.79036,20.53865,1
44.65343,20.19921,4
44.783118,20.488045,1
44.812095,20.419058,11
44.790373,20.465602,1
44.76018,20.504919,1
44.805912,20.431115,11
44.7566,20.45222,7
44.7856,20.47742,1
44.80419,20.37672,11
44.800361,20.333552,11
44.80173,20.4529,1
44.81185,20.38748,11
44.80683,20.47635,1
44.7826,20.41918,7
44.82363,20.46014,1
44.79325,20.4569,1
44.79738,20.45664,1
44.74691,20.45455,7
44.68774,20.43437,7
44.58368,20.754781,6
44.875282,20.31994,0
44.779727,20.517801,1
44.80753,20.50062,1
44.77638,20.5135,1
44.79298,20.50372,1
44.81247,20.43171,11
44.76335,20.41414,7
44.8191,20.48972,1
44.8263,20.45655,1
44.8529,20.46868,9
44.816424,20.506113,1
44.77105,20.48123,1
44.78934,20.50203,1
44.82142,20.46672,1
44.8414,20.40418,11
44.88188,20.45528,9
44.754401,20.407468,7
44.67178,20.3956,12
44.793834,20.478738,1
44.78889,20.50676,1
44.79448,20.49469,1
44.79763,20.49221,1
44.740333,20.42422,7
44.76928,20.48001,1
44.80961,20.4806,1
44.860548,20.250715,0
44.720165,20.452367,7
44.8561,20.35338,11
44.79688,20.47814,1
44.80254,20.47036,1
44.83455,20.41792,11
44.75961,20.48762,1
44.73096,20.3791,12
44.810574,20.523323,1
44.790293,20.500089,1
44.513699,20.294767,5
44.75689,20.45419,7
44.78569,20.5368,1
44.817412,20.542141,1
44.77888,20.42121,7
44.8243,20.4609,1
44.853551,20.483963,9
44.82295,20.46736,1
44.77945,20.46704,1
44.807307,20.467226,1
44.8177,20.40221,11
44.80715,20.46978,1
44.82032,20.39385,11
44.80677,20.35422,11
44.7733,20.48183,1
44.80111,20.47926,1
44.84658,20.40759,11
44.783133,20.494044,1
44.80503,20.41635,11
44.895298,20.295653,0
44.78873,20.529895,1
44.79755,20.47723,1
44.76085,20.48651,1
44.772,20.41706,7
44.81316,20.46021,1
44.80294812,20.47632701,1
44.76056,20.41249,7
44.774697,20.413843,7
44.803121,20.453149,1
44.76616,20.49109,1
44.80095,20.35928,11
44.80385,20.47311,1
44.745031,20.44113,7
44.77401,20.415,7
44.80476,20.47111,1
44.90203,20.26443,0
44.89542,20.29507,0
44.846774,20.479005,9
44.78144,20.48486,1
44.80175,20.47617,1
44.65305,20.192398,4
44.7625,20.49644,1
44.80044,20.45947,1
44.784375,20.496172,1
44.74972,20.49849,1
44.800292,20.471711,1
44.782411,20.475096,1
44.78571,20.48677,1
44.77156,20.51771,1
44.72245,20.42116,7
44.769929,20.555069,10
44.799148,20.481694,1
44.71506,20.48945,10
44.78801,20.51565,1
44.9096,20.28631,0
44.736968,20.430053,7
44.61202,20.40345,2
44.77007,20.49608,1
44.81631,20.41717,11
44.78825,20.5132,1
44.845506,20.384399,11
44.815298,20.436383,11
44.78419,20.50052,1
44.79765,20.387057,11
44.802803,20.387901,11
44.81644,20.50728,1
44.818346,20.470784,1
44.63971,20.52151,10
44.82153425,20.46704141,1
44.771895,20.479001,1
44.662467,20.353187,12
44.799678,20.391482,11
44.81178,20.40833,11
44.80234,20.39282,11
44.70572,20.51943,10
44.82148,20.46181,1
44.81707,20.53648,1
44.80666,20.49391,1
44.78751,20.47865,1
44.78247,20.49826,1
44.77645,20.4679,1
44.78050269,20.52367588,1
44.81947,20.46955,1
44.57983,20.41357,2
44.75917,20.47421,1
44.82137,20.45831,1
44.6557,20.62464,6
44.83004,20.419314,11
44.80438,20.46674,1
44.77836,20.41218,7
44.86855,20.32367,0
44.780014,20.459529,1
44.8111,20.52274,1
44.820093,20.413721,11
44.80415,20.34907,11
44.80415,20.47783,1
44.8047,20.47267,1
44.80164,20.45855,1
44.74877,20.43851,7
44.79539,20.37327,11
44.77558,20.5379,1
44.802942,20.454333,1
44.79012,20.53359,1
44.85309,20.47174,9
44.37899,20.26044,5
44.830279,20.402428,11
44.840009,20.368358,11
44.80867,20.43612,11
44.82147,20.46332,1
44.72971,20.37867,12
44.77945,20.38355,7
44.79737,20.50065,1
44.83148,20.36332,11
44.79069,20.53262,1
44.80106,20.47005,1
44.88048,20.45252,9
44.80093,20.49451,1
44.441272,20.695782,3
44.80007,20.45881,1
44.815688,20.422898,11
44.81688672,20.48337175,1
44.81876,20.46106,1
44.82669,20.411,11
44.84962,20.38022,11
44.79132,20.41168,7
44.409754,20.32798,5
44.79055,20.49166,1
44.82885,20.35958,11
44.58295,20.73626,6
44.88421,20.45119,9
44.79831,20.50922,1
44.771325,20.430067,7
44.37855,20.24986,5
44.80732,20.43483,11
44.81153,20.45627,1
44.74862,20.49766,1
44.850863,20.361228,11
44.855223,20.331285,0
44.80208,20.371283,11
44.64716,20.14069,13
44.87375,20.3135,0
44.84483,20.41575,11
44.77182,20.48216,1
44.80455815,20.38348492,11
44.81782,20.462833,1
44.79774,20.52508,1
44.77466,20.47838,1
44.775496,20.475256,1
44.72581,20.42945,7
44.61627,20.23404,4
44.87223,20.45749,9
44.82841,20.35933,11
44.82137,20.45822,1
44.81448,20.42499,11
44.798,20.46083,1
44.76041,20.47801,1
44.80649,20.47343,1
44.7827,20.50794,1
44.809234,20.456938,1
44.845809,20.384513,11
44.81064,20.47361,1
44.74294,20.50136,1
44.80246,20.47887,1
44.80799,20.47749,1
44.81565,20.37454,11
44.817519,20.465143,1
44.81641,20.50431,1
44.790946,20.533364,1
44.802815,20.481866,1
44.81563,20.51486,1
44.66584,20.19555,4
44.81717,20.40354,11
44.80263,20.46798,1
44.79458,20.46855,1
44.79801,20.36545,11
44.82121,20.4611,1
44.78649,20.48149,1
44.65458,20.19843,4
44.81737,20.45472,1
44.7992,20.462,1
44.84673,20.38239,11
44.83059,20.41817,11
44.76475,20.49409,1
44.82466,20.45218,1
44.78176,20.4717,1
44.80045,20.45699,1
44.89217,20.23346,0
44.81271,20.42951,11
44.75337,20.45113,7
44.81009,20.37826,11
44.777773,20.484163,1
44.80656,20.46837,1
44.850135,20.381987,11
44.774602,20.502601,1
44.77757,20.4133,7
44.74694,20.43975,7
44.79854,20.37627,11
44.783248,20.508344,1
44.80639,20.5224,1
44.72919,20.37444,12
44.74974,20.40153,7
44.78619,20.51595,1
44.82215,20.40241,11
44.80397,20.42927,11
44.74693,20.40008,7
44.757101,20.495188,1
44.79707,20.46414,1
44.81267,20.42949,11
44.81456,20.45617,1
44.79494,20.37294,11
44.82144,20.45805,1
44.80988,20.4555,1
44.78931,20.48091,1
44.869913,20.337841,0
44.818305,20.372847,11
44.76545,20.46885,1
44.80644,20.46938,1
44.84391,20.40948,11
44.81067,20.48485,1
44.78505,20.516269,1
44.79222,20.53872,1
44.745867,20.437515,7
44.79249,20.50235,1
44.82271,20.41139,11
44.820387,20.3777954,11
44.75102,20.41338,7
44.815018,20.418383,11
44.81217,20.45898,1
44.804538,20.484544,1
44.78977,20.49987,1
44.8138,20.41701,11
44.78939,20.49008,1
44.83942,20.41342,11
44.76751,20.40919,7
44.81684,20.46009,1
44.79956,20.48861,1
44.83942,20.41342,11
44.804284,20.473761,1
44.786711,20.485799,1
44.75269,20.4551,7
44.81553,20.375714,11
44.79617798,20.52226008,1
44.82282,20.40647,11
44.777559,20.416831,7
44.735616,20.6115,10
44.72703,20.3797,12
44.38287,20.26084,5
44.80317,20.46171,1
44.77619,20.48079,1
44.82282,20.46081,1
44.78456,20.52604,1
44.80635,20.47171,1
44.80434,20.38948,11
44.7784,20.42558,7
44.82201,20.46088,1
44.79415,20.474175,1
44.79115,20.50068,1
44.77387,20.48603,1
44.84309,20.40946,11
44.82446,20.41787,11
44.80016,20.39892,11
44.84588,20.41243,11
44.674574,20.715327,6
44.76233,20.50663,1
44.730069,20.558336,10
44.83325,20.41445,11
44.79021,20.53878,1
44.78186,20.41969,7
44.821004,20.472597,1
44.72672,20.37771,12
44.77557,20.48542,1
44.82742,20.4473,11
44.797655,20.396244,11
44.843032,20.414225,11
44.75373,20.41873,7
44.79517,20.46925,1
44.82211,20.42125,11
44.81117,20.46311,1
44.81112,20.46296,1
44.775621,20.375187,7
44.831461,20.413991,11
44.81557,20.46465,1
44.76946,20.480563,1
44.80285,20.3869,11
44.742211,20.422689,7
44.804524,20.385176,11
44.73759,20.41802,7
44.802,20.39736,11
44.81201,20.48383,1
44.80104238,20.3829381,11
44.80112,20.47749,1
44.718757,20.537664,10
44.75957,20.41902,7
44.79249,20.49405,1
44.818946,20.479869,1
44.74219,20.4066,7
44.80386,20.38605,11
44.90556,20.27427,0
44.58426,20.417074,2
44.78833,20.488127,1
44.809652,20.479061,1
44.80401,20.47518,1
44.79315,20.51083,1
44.746101,20.597324,10
44.74955,20.44803,7
44.83918,20.55836,1
44.84187,20.38132,11
44.75171,20.4239,7
44.841435,20.401416,11
44.78849,20.43902,7
44.858512,20.379163,11
44.816475,20.47123,1
44.422691,20.73972,3
44.824354,20.406829,11
44.77451,20.46551,1
44.77597,20.4142,7
44.81308,20.5068,1
44.75862,20.41658,7
44.80303,20.51892,1
44.79477,20.47557,1
44.87981,20.45178,9
44.81427,20.4335,11
44.8135,20.46438,1
44.84021,20.36917,11
44.80423,20.38873,11
44.81026,20.46015,1
44.808425,20.465687,1
44.81791,20.46848,1
44.80737,20.47026,1
44.79846,20.47133,1
44.82223,20.41562,11
44.813134,20.50672,1
44.81217,20.45334,1
44.81616,20.47637,1
44.78849,20.49151,1
44.81876,20.46615,1
44.83511,20.49302,1
44.748684,20.41925,7
44.782004,20.494863,1
44.81693,20.4833,1
44.779525,20.455058,1
44.776708,20.462929,1
44.844441,20.406427,11
44.825467,20.408457,11
44.798807,20.493293,1
44.78965,20.47535,1
44.84492,20.38375,11
44.44416,20.2851,5
44.79418,20.48571,1
44.755382,20.526061,1
44.802033,20.463455,1
44.78825,20.50219,1
44.887471,20.460282,9
44.77927,20.49313,1
44.8173,20.50964,1
44.8032,20.47301,1
44.82081,20.46123,1
44.79425,20.47011,1
44.81295,20.454761,1
44.821935,20.388403,11
44.782666,20.416679,7
44.751246,20.456088,7
44.81898,20.49481,1
44.85115,20.47028,9
44.779506,20.420664,7
44.78262,20.46965,1
44.805499,20.495417,1
44.846979,20.414105,11
44.781756,20.416531,7
44.85081,20.35997,11
44.7979,20.49779,1
44.898361,20.291595,0
44.82802,20.40972,11
44.81311,20.42987,11
44.80072,20.36997,11
44.84379,20.41653,11
44.81438,20.50538,1
44.80205,20.48744,1
44.77623,20.49446,1
44.79749,20.39239,11
44.807047,20.44152,11
44.84412,20.37929,11
44.81661,20.52522,1
44.805539,20.469699,1
44.739957,20.422892,7
44.77463,20.51104,1
44.79831,20.50509,1
44.78939,20.48611,1
44.72287,20.43242,7
44.65412,20.20122,4
44.801437,20.48787,1
44.38228,20.26967,5
44.73464,20.42375,7
44.78912,20.49957,1
44.801194,20.458189,1
44.807486,20.47889,1
44.783425,20.517487,1
44.776166,20.420077,7
44.75829,20.47671,1
44.82406,20.40841,11
44.77959,20.420537,7
44.57202,20.42797,2
44.82231,20.54256,1
44.799041,20.396172,11
44.762724,20.467012,1
44.81575,20.51477,1
44.76592,20.408074,7
44.80578,20.472741,1
44.79917,20.46275,1
44.81543,20.41932,11
44.76704,20.41922,7
44.77202,20.49909,1
44.80548,20.43021,11
44.82949,20.45778,1
44.79475,20.53699,1
44.83406,20.40746,11
44.819695,20.420591,11
44.797776,20.502603,1
44.81971,20.39973,11
44.76182,20.50727,1
44.83768,20.40697,11
44.85814,20.3394,0
44.80933,20.42814,11
44.83059,20.41372,11
44.78505,20.4206,7
44.65133,20.19027,4
44.49117,20.69369,3
44.77628,20.42137,7
44.83383,20.39869,11
44.80345,20.39511,11
44.78662,20.48267,1
44.81771,20.41806,11
44.84568,20.41193,11
44.74564,20.43246,7
44.77461,20.496334,1
44.80749,20.45155,1
44.83949,20.3971,11
44.81381,20.51706,1
44.81803,20.48789,1
44.74897,20.43031,7
44.75641,20.45295,7
44.85978,20.37093,11
44.76403,20.47304,1
44.814882,20.489626,1
44.84999,20.38725,11
44.820172,20.442868,11
44.790719,20.479869,1
44.796991,20.372613,11
44.777096,20.4072,7
44.75156,20.45445,7
44.81771,20.49947,1
44.79492,20.4575,1
44.46397,20.68379,3
44.82125,20.38768,11
44.78556,20.50904,1
44.44104,20.69601,3
44.81659,20.41942,11
44.83429,20.26594,8
44.78335,20.40765,7
44.79741,20.45235,1
44.75305,20.45455,7
44.87794,20.45821,9
44.44117,20.69369,3
44.81179,20.46444,1
44.74503,20.42644,7
44.79872,20.46356,1
44.77885,20.49443,1
44.80694,20.46969,1
44.80687,20.35419,11
44.80054,20.45709,1
44.78354,20.46839,1
44.79833,20.49863,1
44.79105,20.49825,1
44.747108,20.41937,7
44.81311,20.37315,11
44.788098,20.483651,1
44.80122,20.472725,1
44.80082,20.38403,11
44.79235,20.51188,1
44.8069,20.38385,11
44.81668,20.4458,1
44.79765,20.31316,8
44.82055,20.39392,11
44.78282,20.48946,1
44.818719,20.378025,11
44.79953,20.470749,1
44.80782,20.46596,1
44.78036,20.46207,1
44.784769,20.517064,1
44.80185,20.47225,1
44.77644,20.41648,7
44.76251,20.41668,7
44.83863,20.41582,11
44.82173,20.45738,1
44.81087,20.38232,11
44.81168,20.45754,1
44.81929,20.28982,8
44.81382,20.51468,1
44.818738,20.288761,8
44.776628,20.458167,1
44.84053,20.37516,11
44.74251,20.41774,7
44.798044,20.506951,1
44.81894,20.3893,11
44.583,20.7363,6
44.65604,20.21121,4
44.45889,20.70037,3
44.846871,20.372491,11
44.80108,20.48845,1
44.83049,20.41828,11
44.6392,20.18078,4
44.853087,20.39996,11
44.78495,20.51776,1
44.85603,20.35151,11
44.79231,20.51456,1
44.75101,20.49204,1
44.65467,20.18202,4
44.79196,20.53997,1
44.78569,20.46283,1
44.74924,20.45394,7
44.79195,20.47271,1
44.79104,20.47971,1
44.778326,20.49709,1
44.79497,20.47243,1
44.85162,20.38672,11
44.796341,20.484545,1
44.78261498,20.4798171,1
44.870632,20.353632,11
44.79188,20.27134,8
44.80252,20.48782,1
44.80196,20.48121,1
44.80249,20.452612,1
44.85397,20.35773,11
44.75068,20.45883,7
44.82694,20.46405,1
44.74001,20.42276,7
44.7818,20.41831,7
44.76538,20.46346,1
44.77285,20.5535,10
44.80812,20.38433,11
44.77844,20.47929,1
44.81548,20.508194,1
44.79892,20.46321,1
44.79922,20.46981,1
44.78978,20.52736,1
44.73721,20.42349,7
44.97827,20.35778,0
44.80928,20.42822,11
44.789317,20.544211,1
44.74437,20.49022,1
44.82023,20.45989,1
44.78241,20.50567,1
44.74987,20.41809,7
44.841247,20.391107,11
44.81107,20.36843,11
44.758786,20.474215,1
44.82153,20.45748,1
44.843543,20.50452,1
44.80962,20.51563,1
44.74955,20.42466,7
44.81239,20.36843,11
44.7847,20.51751,1
44.80018,20.40032,11
44.80496,20.40722,11
44.82776,20.46012,1
44.812406,20.429073,11
44.894444,20.291221,0
44.820551,20.414864,11
44.81713,20.46372,1
44.80257,20.39763,11
44.786357,20.546333,1
44.83654,20.41549,11
44.79379,20.46934,1
44.81598,20.50343,1
44.84648,20.39092,11
44.771587,20.417128,7
44.797069,20.445715,1
44.820349,20.419187,11
44.770806,20.488178,1
44.29067,20.269,5
44.82283,20.41091,11
44.808751,20.427296,11
44.8183665,20.46754868,1
44.78283,20.52605,1
44.86074,20.53077,9
44.786174,20.415635,7
44.81667,20.508323,1
44.77431,20.45997,1
44.81348,20.453485,1
44.74931,20.43257,7
44.74104,20.41821,7
44.87541,20.46258,9
44.67054,20.71661,6
44.75339,20.41424,7
44.826226,20.464875,1
44.744476,20.426297,7
44.43253,20.67943,3
44.80018,20.45893,1
44.80517,20.46561,1
44.84314,20.40662,11
44.80394,20.38067,11
44.7558859,20.44920084,7
44.80109,20.47582,1
44.77961,20.40995,7
44.74852,20.42877,7
44.79032,20.49126,1
44.838464,20.412961,11
44.832808,20.400454,11
44.77489,20.49628,1
44.78088,20.41998,7
44.7784,20.41395,7
44.47651,20.29084,5
44.72266,20.45415,7
44.77397,20.49728,1
44.7753,20.46747,1
44.84541,20.40656,11
44.74498,20.44058,7
44.80923,20.41826,11
44.788448,20.494608,1
44.87306,20.46331,9
44.37935,20.26163,5
44.792285,20.507158,1
44.760646,20.533886,1
44.801484,20.473877,1
44.818062,20.538643,1
44.81574829,20.4522822,1
44.83976,20.37328,11
44.65993,20.39963,12
44.82114,20.41331,11
44.80896,20.51532,1
44.81842,20.46386,1
44.77719,20.52131,1
44.82645,20.41891,11
44.820847,20.291437,8
44.84116,20.39224,11
44.73499,20.61339,10
44.78325,20.39493,7
44.8203,20.29058,8
44.84174,20.49058,1
44.778075,20.421193,7
44.82039,20.4585,1
44.75363,20.41395,7
44.771658,20.475057,1
44.7402,20.59863,10
44.85954,20.47851,9
44.799177,20.49164,1
44.78615,20.53207,1
44.66396,20.59087,10
44.81135,20.41704,11
44.79851,20.48102,1
44.82143,20.46745,1
44.810927,20.443283,1
44.81659185,20.4196081,11
44.82824,20.35919,11
44.847066,20.365701,11
44.81285,20.45744,1
44.895388,20.289896,0
44.81382,20.42723,11
44.81867,20.41847,11
44.797281,20.469789,1
44.70071,20.50356,10
44.75706,20.45671,7
44.79559,20.52398,1
44.646757,20.754751,6
44.79939,20.37713,11
44.80203,20.38782,11
44.65336,20.2018,4
44.836273,20.411671,11
44.80107,20.46502,1
44.8357,20.3614,11
44.772289,20.414479,7
44.809255,20.418969,11
44.83374,20.31088,8
44.79579,20.44406,1
44.87543,20.44658,9
44.8412,20.3909,11
